obs.no,agent_x,agent_y,gem_x,gem_y,rewards,action
88929,200,200,200,200,10000.0,2
88930,250,200,200,200,-50.0,1
88931,200,200,200,200,10000.0,3
88932,250,200,200,200,-50.0,1
88933,200,200,200,200,10000.0,3
88934,250,200,200,200,-50.0,1
88935,200,200,200,200,10000.0,3
88936,250,200,200,200,-50.0,1
88937,200,200,200,200,10000.0,3
88938,200,250,200,200,-50.0,0
88939,200,200,200,200,10000.0,2
88940,200,250,200,200,-50.0,0
88941,200,200,200,200,10000.0,2
88942,200,250,200,200,-50.0,0
88943,200,200,200,200,10000.0,2
88944,200,250,200,200,-50.0,0
88945,200,200,200,200,10000.0,2
88946,250,200,200,200,-50.0,1
88947,200,200,200,200,10000.0,3
88948,200,250,200,200,-50.0,0
88949,200,200,200,200,10000.0,2
88950,200,250,200,200,-50.0,0
88951,250,250,200,200,-70.71067811865476,1
88952,250,200,200,200,-50.0,2
88953,200,200,200,200,10000.0,3
88954,200,250,200,200,-50.0,0
88955,200,200,200,200,10000.0,2
88956,200,250,200,200,-50.0,0
88957,200,200,200,200,10000.0,2
88958,200,250,200,200,-50.0,0
88959,200,200,200,200,10000.0,2
88960,200,250,200,200,-50.0,0
88961,200,200,200,200,10000.0,2
88962,200,250,200,200,-50.0,0
88963,200,200,200,200,10000.0,2
88964,200,250,200,200,-50.0,0
88965,200,200,200,200,10000.0,2
88966,250,200,200,200,-50.0,1
88967,200,200,200,200,10000.0,3
88968,250,200,200,200,-50.0,1
88969,200,200,200,200,10000.0,3
88970,200,250,200,200,-50.0,0
88971,200,200,200,200,10000.0,2
88972,250,200,200,200,-50.0,1
88973,200,200,200,200,10000.0,3
88974,200,250,200,200,-50.0,0
88975,200,200,200,200,10000.0,2
88976,200,250,200,200,-50.0,0
88977,200,200,200,200,10000.0,2
88978,250,200,200,200,-50.0,1
88979,200,200,200,200,10000.0,3
88980,250,200,200,200,-50.0,1
88981,200,200,200,200,10000.0,3
88982,250,200,200,200,-50.0,1
88983,200,200,200,200,10000.0,3
88984,200,250,200,200,-50.0,0
88985,200,200,200,200,10000.0,2
88986,250,200,200,200,-50.0,1
88987,200,200,200,200,10000.0,3
88988,200,250,200,200,-50.0,0
88989,200,200,200,200,10000.0,2
88990,200,250,200,200,-50.0,0
88991,200,200,200,200,10000.0,2
88992,150,200,200,200,-50.0,3
88993,200,200,200,200,10000.0,1
88994,200,250,200,200,-50.0,0
88995,200,200,200,200,10000.0,2
88996,200,250,200,200,-50.0,0
88997,200,200,200,200,10000.0,2
88998,250,200,200,200,-50.0,1
88999,200,200,200,200,10000.0,3
89000,250,200,200,200,-50.0,1
89001,200,200,200,200,10000.0,3
89002,200,150,200,200,-50.0,2
89003,200,200,200,200,10000.0,0
89004,250,200,200,200,-50.0,1
89005,200,200,200,200,10000.0,3
89006,250,200,200,200,-50.0,1
89007,250,150,200,200,-70.71067811865476,2
89008,250,200,200,200,-50.0,0
89009,200,200,200,200,10000.0,3
89010,250,200,200,200,-50.0,1
89011,200,200,200,200,10000.0,3
89012,200,250,200,200,-50.0,0
89013,200,200,200,200,10000.0,2
89014,250,200,200,200,-50.0,1
89015,200,200,200,200,10000.0,3
89016,250,200,200,200,-50.0,1
89017,200,200,200,200,10000.0,3
89018,250,200,200,200,-50.0,1
89019,200,200,200,200,10000.0,3
89020,250,200,200,200,-50.0,1
89021,200,200,200,200,10000.0,3
89022,200,250,200,200,-50.0,0
89023,200,200,200,200,10000.0,2
89024,200,150,200,200,-50.0,2
89025,200,200,200,200,10000.0,0
89026,150,200,200,200,-50.0,3
89027,200,200,200,200,10000.0,1
89028,250,200,200,200,-50.0,1
89029,200,200,200,200,10000.0,3
89030,250,200,200,200,-50.0,1
89031,200,200,200,200,10000.0,3
89032,250,200,200,200,-50.0,1
89033,200,200,200,200,10000.0,3
89034,200,250,200,200,-50.0,0
89035,200,200,200,200,10000.0,2
89036,250,200,200,200,-50.0,1
89037,200,200,200,200,10000.0,3
89038,200,250,200,200,-50.0,0
89039,200,200,200,200,10000.0,2
89040,250,200,200,200,-50.0,1
89041,200,200,200,200,10000.0,3
89042,250,200,200,200,-50.0,1
89043,200,200,200,200,10000.0,3
89044,250,200,200,200,-50.0,1
89045,200,200,200,200,10000.0,3
89046,250,200,200,200,-50.0,1
89047,200,200,200,200,10000.0,3
89048,200,250,200,200,-50.0,0
89049,200,200,200,200,10000.0,2
89050,200,250,200,200,-50.0,0
89051,200,200,200,200,10000.0,2
89052,200,250,200,200,-50.0,0
89053,200,200,200,200,10000.0,2
89054,250,200,200,200,-50.0,1
89055,200,200,200,200,10000.0,3
89056,250,200,200,200,-50.0,1
89057,200,200,200,200,10000.0,3
89058,250,200,200,200,-50.0,1
89059,200,200,200,200,10000.0,3
89060,200,150,200,200,-50.0,2
89061,200,200,200,200,10000.0,0
89062,250,200,200,200,-50.0,1
89063,200,200,200,200,10000.0,3
89064,250,200,200,200,-50.0,1
89065,200,200,200,200,10000.0,3
89066,250,200,200,200,-50.0,1
89067,200,200,200,200,10000.0,3
89068,200,250,200,200,-50.0,0
89069,200,200,200,200,10000.0,2
89070,250,200,200,200,-50.0,1
89071,200,200,200,200,10000.0,3
89072,250,200,200,200,-50.0,1
89073,200,200,200,200,10000.0,3
89074,200,250,200,200,-50.0,0
89075,200,200,200,200,10000.0,2
89076,200,250,200,200,-50.0,0
89077,200,200,200,200,10000.0,2
89078,250,200,200,200,-50.0,1
89079,200,200,200,200,10000.0,3
89080,200,250,200,200,-50.0,0
89081,200,200,200,200,10000.0,2
89082,200,250,200,200,-50.0,0
89083,200,200,200,200,10000.0,2
89084,200,250,200,200,-50.0,0
89085,150,250,200,200,-70.71067811865476,3
89086,200,250,200,200,-50.0,1
89087,200,200,200,200,10000.0,2
89088,250,200,200,200,-50.0,1
89089,200,200,200,200,10000.0,3
89090,200,250,200,200,-50.0,0
89091,200,200,200,200,10000.0,2
89092,200,250,200,200,-50.0,0
89093,200,200,200,200,10000.0,2
89094,250,200,200,200,-50.0,1
89095,200,200,200,200,10000.0,3
89096,250,200,200,200,-50.0,1
89097,200,200,200,200,10000.0,3
89098,250,200,200,200,-50.0,1
89099,200,200,200,200,10000.0,3
89100,250,200,200,200,-50.0,1
89101,200,200,200,200,10000.0,3
89102,200,250,200,200,-50.0,0
89103,200,200,200,200,10000.0,2
89104,250,200,200,200,-50.0,1
89105,200,200,200,200,10000.0,3
89106,250,200,200,200,-50.0,1
89107,200,200,200,200,10000.0,3
89108,200,250,200,200,-50.0,0
89109,200,200,200,200,10000.0,2
89110,250,200,200,200,-50.0,1
89111,200,200,200,200,10000.0,3
89112,250,200,200,200,-50.0,1
89113,200,200,200,200,10000.0,3
89114,250,200,200,200,-50.0,1
89115,200,200,200,200,10000.0,3
89116,200,250,200,200,-50.0,0
89117,200,200,200,200,10000.0,2
89118,250,200,200,200,-50.0,1
89119,200,200,200,200,10000.0,3
89120,250,200,200,200,-50.0,1
89121,200,200,200,200,10000.0,3
89122,200,250,200,200,-50.0,0
89123,200,200,200,200,10000.0,2
89124,250,200,200,200,-50.0,1
89125,200,200,200,200,10000.0,3
89126,250,200,200,200,-50.0,1
89127,200,200,200,200,10000.0,3
89128,250,200,200,200,-50.0,1
89129,200,200,200,200,10000.0,3
89130,250,200,200,200,-50.0,1
89131,200,200,200,200,10000.0,3
89132,250,200,200,200,-50.0,1
89133,200,200,200,200,10000.0,3
89134,200,250,200,200,-50.0,0
89135,200,200,200,200,10000.0,2
89136,250,200,200,200,-50.0,1
89137,200,200,200,200,10000.0,3
89138,200,250,200,200,-50.0,0
89139,200,200,200,200,10000.0,2
89140,200,250,200,200,-50.0,0
89141,200,200,200,200,10000.0,2
89142,250,200,200,200,-50.0,1
89143,200,200,200,200,10000.0,3
89144,250,200,200,200,-50.0,1
89145,200,200,200,200,10000.0,3
89146,200,250,200,200,-50.0,0
89147,200,200,200,200,10000.0,2
89148,250,200,200,200,-50.0,1
89149,200,200,200,200,10000.0,3
89150,250,200,200,200,-50.0,1
89151,200,200,200,200,10000.0,3
89152,200,250,200,200,-50.0,0
89153,200,200,200,200,10000.0,2
89154,250,200,200,200,-50.0,1
89155,200,200,200,200,10000.0,3
89156,200,250,200,200,-50.0,0
89157,200,200,200,200,10000.0,2
89158,200,250,200,200,-50.0,0
89159,200,200,200,200,10000.0,2
89160,250,200,200,200,-50.0,1
89161,200,200,200,200,10000.0,3
89162,200,250,200,200,-50.0,0
89163,200,200,200,200,10000.0,2
89164,250,200,200,200,-50.0,1
89165,200,200,200,200,10000.0,3
89166,200,250,200,200,-50.0,0
89167,200,200,200,200,10000.0,2
89168,150,200,200,200,-50.0,3
89169,200,200,200,200,10000.0,1
89170,200,250,200,200,-50.0,0
89171,200,200,200,200,10000.0,2
89172,250,200,200,200,-50.0,1
89173,200,200,200,200,10000.0,3
89174,200,250,200,200,-50.0,0
89175,200,200,200,200,10000.0,2
89176,200,250,200,200,-50.0,0
89177,200,200,200,200,10000.0,2
89178,250,200,200,200,-50.0,1
89179,200,200,200,200,10000.0,3
89180,150,200,200,200,-50.0,3
89181,200,200,200,200,10000.0,1
89182,250,200,200,200,-50.0,1
89183,200,200,200,200,10000.0,3
89184,250,200,200,200,-50.0,1
89185,200,200,200,200,10000.0,3
89186,250,200,200,200,-50.0,1
89187,200,200,200,200,10000.0,3
89188,250,200,200,200,-50.0,1
89189,200,200,200,200,10000.0,3
89190,250,200,200,200,-50.0,1
89191,200,200,200,200,10000.0,3
89192,200,250,200,200,-50.0,0
89193,200,200,200,200,10000.0,2
89194,200,150,200,200,-50.0,2
89195,200,200,200,200,10000.0,0
89196,250,200,200,200,-50.0,1
89197,200,200,200,200,10000.0,3
89198,250,200,200,200,-50.0,1
89199,200,200,200,200,10000.0,3
89200,250,200,200,200,-50.0,1
89201,200,200,200,200,10000.0,3
89202,250,200,200,200,-50.0,1
89203,200,200,200,200,10000.0,3
89204,250,200,200,200,-50.0,1
89205,200,200,200,200,10000.0,3
89206,200,250,200,200,-50.0,0
89207,200,200,200,200,10000.0,2
89208,250,200,200,200,-50.0,1
89209,250,150,200,200,-70.71067811865476,2
89210,250,200,200,200,-50.0,0
89211,200,200,200,200,10000.0,3
89212,250,200,200,200,-50.0,1
89213,200,200,200,200,10000.0,3
89214,200,250,200,200,-50.0,0
89215,200,200,200,200,10000.0,2
89216,200,250,200,200,-50.0,0
89217,200,200,200,200,10000.0,2
89218,200,250,200,200,-50.0,0
89219,200,200,200,200,10000.0,2
89220,200,250,200,200,-50.0,0
89221,200,200,200,200,10000.0,2
89222,250,200,200,200,-50.0,1
89223,200,200,200,200,10000.0,3
89224,250,200,200,200,-50.0,1
89225,200,200,200,200,10000.0,3
89226,200,250,200,200,-50.0,0
89227,200,200,200,200,10000.0,2
89228,250,200,200,200,-50.0,1
89229,200,200,200,200,10000.0,3
89230,200,250,200,200,-50.0,0
89231,200,200,200,200,10000.0,2
89232,250,200,200,200,-50.0,1
89233,200,200,200,200,10000.0,3
89234,200,150,200,200,-50.0,2
89235,200,200,200,200,10000.0,0
89236,200,250,200,200,-50.0,0
89237,200,200,200,200,10000.0,2
89238,250,200,200,200,-50.0,1
89239,200,200,200,200,10000.0,3
89240,200,250,200,200,-50.0,0
89241,200,200,200,200,10000.0,2
89242,200,250,200,200,-50.0,0
89243,200,200,200,200,10000.0,2
89244,200,250,200,200,-50.0,0
89245,200,200,200,200,10000.0,2
89246,200,250,200,200,-50.0,0
89247,200,200,200,200,10000.0,2
89248,250,200,200,200,-50.0,1
89249,200,200,200,200,10000.0,3
89250,250,200,200,200,-50.0,1
89251,200,200,200,200,10000.0,3
89252,200,250,200,200,-50.0,0
89253,200,200,200,200,10000.0,2
89254,200,250,200,200,-50.0,0
89255,200,200,200,200,10000.0,2
89256,200,250,200,200,-50.0,0
89257,200,200,200,200,10000.0,2
89258,200,250,200,200,-50.0,0
89259,200,200,200,200,10000.0,2
89260,200,250,200,200,-50.0,0
89261,200,200,200,200,10000.0,2
89262,250,200,200,200,-50.0,1
89263,200,200,200,200,10000.0,3
89264,150,200,200,200,-50.0,3
89265,200,200,200,200,10000.0,1
89266,200,250,200,200,-50.0,0
89267,200,200,200,200,10000.0,2
89268,250,200,200,200,-50.0,1
89269,200,200,200,200,10000.0,3
89270,200,250,200,200,-50.0,0
89271,200,200,200,200,10000.0,2
89272,250,200,200,200,-50.0,1
89273,200,200,200,200,10000.0,3
89274,250,200,200,200,-50.0,1
89275,200,200,200,200,10000.0,3
89276,250,200,200,200,-50.0,1
89277,200,200,200,200,10000.0,3
89278,200,250,200,200,-50.0,0
89279,200,200,200,200,10000.0,2
89280,200,250,200,200,-50.0,0
89281,200,200,200,200,10000.0,2
89282,250,200,200,200,-50.0,1
89283,200,200,200,200,10000.0,3
89284,250,200,200,200,-50.0,1
89285,200,200,200,200,10000.0,3
89286,250,200,200,200,-50.0,1
89287,200,200,200,200,10000.0,3
89288,200,250,200,200,-50.0,0
89289,200,200,200,200,10000.0,2
89290,200,150,200,200,-50.0,2
89291,200,200,200,200,10000.0,0
89292,200,150,200,200,-50.0,2
89293,200,200,200,200,10000.0,0
89294,250,200,200,200,-50.0,1
89295,200,200,200,200,10000.0,3
89296,250,200,200,200,-50.0,1
89297,200,200,200,200,10000.0,3
89298,250,200,200,200,-50.0,1
89299,200,200,200,200,10000.0,3
89300,250,200,200,200,-50.0,1
89301,200,200,200,200,10000.0,3
89302,250,200,200,200,-50.0,1
89303,200,200,200,200,10000.0,3
89304,250,200,200,200,-50.0,1
89305,200,200,200,200,10000.0,3
89306,200,250,200,200,-50.0,0
89307,200,200,200,200,10000.0,2
89308,250,200,200,200,-50.0,1
89309,200,200,200,200,10000.0,3
89310,200,250,200,200,-50.0,0
89311,200,200,200,200,10000.0,2
89312,250,200,200,200,-50.0,1
89313,200,200,200,200,10000.0,3
89314,250,200,200,200,-50.0,1
89315,200,200,200,200,10000.0,3
89316,250,200,200,200,-50.0,1
89317,200,200,200,200,10000.0,3
89318,250,200,200,200,-50.0,1
89319,200,200,200,200,10000.0,3
89320,250,200,200,200,-50.0,1
89321,200,200,200,200,10000.0,3
89322,200,250,200,200,-50.0,0
89323,200,200,200,200,10000.0,2
89324,200,250,200,200,-50.0,0
89325,200,200,200,200,10000.0,2
89326,250,200,200,200,-50.0,1
89327,200,200,200,200,10000.0,3
89328,250,200,200,200,-50.0,1
89329,200,200,200,200,10000.0,3
89330,200,250,200,200,-50.0,0
89331,200,200,200,200,10000.0,2
89332,150,200,200,200,-50.0,3
89333,200,200,200,200,10000.0,1
89334,150,200,200,200,-50.0,3
89335,200,200,200,200,10000.0,1
89336,250,200,200,200,-50.0,1
89337,200,200,200,200,10000.0,3
89338,250,200,200,200,-50.0,1
89339,200,200,200,200,10000.0,3
89340,150,200,200,200,-50.0,3
89341,200,200,200,200,10000.0,1
89342,250,200,200,200,-50.0,1
89343,200,200,200,200,10000.0,3
89344,250,200,200,200,-50.0,1
89345,200,200,200,200,10000.0,3
89346,250,200,200,200,-50.0,1
89347,200,200,200,200,10000.0,3
89348,250,200,200,200,-50.0,1
89349,200,200,200,200,10000.0,3
89350,200,250,200,200,-50.0,0
89351,200,200,200,200,10000.0,2
89352,250,200,200,200,-50.0,1
89353,200,200,200,200,10000.0,3
89354,250,200,200,200,-50.0,1
89355,200,200,200,200,10000.0,3
89356,250,200,200,200,-50.0,1
89357,200,200,200,200,10000.0,3
89358,200,150,200,200,-50.0,2
89359,200,200,200,200,10000.0,0
89360,200,250,200,200,-50.0,0
89361,200,200,200,200,10000.0,2
89362,250,200,200,200,-50.0,1
89363,200,200,200,200,10000.0,3
89364,200,250,200,200,-50.0,0
89365,200,200,200,200,10000.0,2
89366,250,200,200,200,-50.0,1
89367,200,200,200,200,10000.0,3
89368,250,200,200,200,-50.0,1
89369,200,200,200,200,10000.0,3
89370,250,200,200,200,-50.0,1
89371,200,200,200,200,10000.0,3
89372,200,250,200,200,-50.0,0
89373,200,200,200,200,10000.0,2
89374,250,200,200,200,-50.0,1
89375,200,200,200,200,10000.0,3
89376,250,200,200,200,-50.0,1
89377,200,200,200,200,10000.0,3
89378,250,200,200,200,-50.0,1
89379,200,200,200,200,10000.0,3
89380,250,200,200,200,-50.0,1
89381,200,200,200,200,10000.0,3
89382,250,200,200,200,-50.0,1
89383,200,200,200,200,10000.0,3
89384,250,200,200,200,-50.0,1
89385,200,200,200,200,10000.0,3
89386,200,250,200,200,-50.0,0
89387,200,200,200,200,10000.0,2
89388,200,250,200,200,-50.0,0
89389,200,200,200,200,10000.0,2
89390,250,200,200,200,-50.0,1
89391,200,200,200,200,10000.0,3
89392,200,250,200,200,-50.0,0
89393,200,200,200,200,10000.0,2
89394,150,200,200,200,-50.0,3
89395,200,200,200,200,10000.0,1
89396,200,250,200,200,-50.0,0
89397,200,200,200,200,10000.0,2
89398,200,250,200,200,-50.0,0
89399,200,200,200,200,10000.0,2
89400,250,200,200,200,-50.0,1
89401,200,200,200,200,10000.0,3
89402,250,200,200,200,-50.0,1
89403,200,200,200,200,10000.0,3
89404,250,200,200,200,-50.0,1
89405,200,200,200,200,10000.0,3
89406,200,250,200,200,-50.0,0
89407,200,200,200,200,10000.0,2
89408,250,200,200,200,-50.0,1
89409,200,200,200,200,10000.0,3
89410,250,200,200,200,-50.0,1
89411,200,200,200,200,10000.0,3
89412,200,250,200,200,-50.0,0
89413,200,200,200,200,10000.0,2
89414,250,200,200,200,-50.0,1
89415,200,200,200,200,10000.0,3
89416,250,200,200,200,-50.0,1
89417,200,200,200,200,10000.0,3
89418,200,250,200,200,-50.0,0
89419,200,200,200,200,10000.0,2
89420,250,200,200,200,-50.0,1
89421,200,200,200,200,10000.0,3
89422,150,200,200,200,-50.0,3
89423,200,200,200,200,10000.0,1
89424,250,200,200,200,-50.0,1
89425,200,200,200,200,10000.0,3
89426,250,200,200,200,-50.0,1
89427,200,200,200,200,10000.0,3
89428,250,200,200,200,-50.0,1
89429,200,200,200,200,10000.0,3
89430,250,200,200,200,-50.0,1
89431,200,200,200,200,10000.0,3
89432,250,200,200,200,-50.0,1
89433,200,200,200,200,10000.0,3
89434,250,200,200,200,-50.0,1
89435,200,200,200,200,10000.0,3
89436,250,200,200,200,-50.0,1
89437,200,200,200,200,10000.0,3
89438,250,200,200,200,-50.0,1
89439,200,200,200,200,10000.0,3
89440,200,250,200,200,-50.0,0
89441,200,200,200,200,10000.0,2
89442,200,250,200,200,-50.0,0
89443,200,200,200,200,10000.0,2
89444,200,250,200,200,-50.0,0
89445,200,200,200,200,10000.0,2
89446,200,250,200,200,-50.0,0
89447,200,200,200,200,10000.0,2
89448,250,200,200,200,-50.0,1
89449,200,200,200,200,10000.0,3
89450,250,200,200,200,-50.0,1
89451,200,200,200,200,10000.0,3
89452,200,250,200,200,-50.0,0
89453,200,200,200,200,10000.0,2
89454,250,200,200,200,-50.0,1
89455,200,200,200,200,10000.0,3
89456,200,150,200,200,-50.0,2
89457,150,150,200,200,-70.71067811865476,3
89458,150,200,200,200,-50.0,0
89459,200,200,200,200,10000.0,1
89460,250,200,200,200,-50.0,1
89461,200,200,200,200,10000.0,3
89462,250,200,200,200,-50.0,1
89463,200,200,200,200,10000.0,3
89464,150,200,200,200,-50.0,3
89465,200,200,200,200,10000.0,1
89466,250,200,200,200,-50.0,1
89467,200,200,200,200,10000.0,3
89468,200,250,200,200,-50.0,0
89469,200,200,200,200,10000.0,2
89470,250,200,200,200,-50.0,1
89471,200,200,200,200,10000.0,3
89472,250,200,200,200,-50.0,1
89473,200,200,200,200,10000.0,3
89474,200,250,200,200,-50.0,0
89475,200,200,200,200,10000.0,2
89476,250,200,200,200,-50.0,1
89477,200,200,200,200,10000.0,3
89478,250,200,200,200,-50.0,1
89479,200,200,200,200,10000.0,3
89480,250,200,200,200,-50.0,1
89481,200,200,200,200,10000.0,3
89482,250,200,200,200,-50.0,1
89483,200,200,200,200,10000.0,3
89484,250,200,200,200,-50.0,1
89485,200,200,200,200,10000.0,3
89486,250,200,200,200,-50.0,1
89487,200,200,200,200,10000.0,3
89488,200,250,200,200,-50.0,0
89489,200,200,200,200,10000.0,2
89490,250,200,200,200,-50.0,1
89491,200,200,200,200,10000.0,3
89492,250,200,200,200,-50.0,1
89493,200,200,200,200,10000.0,3
89494,200,250,200,200,-50.0,0
89495,150,250,200,200,-70.71067811865476,3
89496,200,250,200,200,-50.0,1
89497,200,200,200,200,10000.0,2
89498,250,200,200,200,-50.0,1
89499,200,200,200,200,10000.0,3
89500,200,250,200,200,-50.0,0
89501,200,200,200,200,10000.0,2
89502,200,250,200,200,-50.0,0
89503,200,200,200,200,10000.0,2
89504,250,200,200,200,-50.0,1
89505,200,200,200,200,10000.0,3
89506,200,250,200,200,-50.0,0
89507,200,200,200,200,10000.0,2
89508,150,200,200,200,-50.0,3
89509,200,200,200,200,10000.0,1
89510,200,250,200,200,-50.0,0
89511,200,200,200,200,10000.0,2
89512,200,250,200,200,-50.0,0
89513,200,200,200,200,10000.0,2
89514,200,250,200,200,-50.0,0
89515,200,200,200,200,10000.0,2
89516,200,250,200,200,-50.0,0
89517,250,250,200,200,-70.71067811865476,1
89518,200,250,200,200,-50.0,3
89519,200,200,200,200,10000.0,2
89520,250,200,200,200,-50.0,1
89521,200,200,200,200,10000.0,3
89522,250,200,200,200,-50.0,1
89523,200,200,200,200,10000.0,3
89524,200,150,200,200,-50.0,2
89525,200,200,200,200,10000.0,0
89526,250,200,200,200,-50.0,1
89527,200,200,200,200,10000.0,3
89528,200,250,200,200,-50.0,0
89529,200,200,200,200,10000.0,2
89530,250,200,200,200,-50.0,1
89531,200,200,200,200,10000.0,3
89532,250,200,200,200,-50.0,1
89533,200,200,200,200,10000.0,3
89534,250,200,200,200,-50.0,1
89535,250,250,200,200,-70.71067811865476,0
89536,200,250,200,200,-50.0,3
89537,200,200,200,200,10000.0,2
89538,250,200,200,200,-50.0,1
89539,200,200,200,200,10000.0,3
89540,250,200,200,200,-50.0,1
89541,200,200,200,200,10000.0,3
89542,200,250,200,200,-50.0,0
89543,200,200,200,200,10000.0,2
89544,200,250,200,200,-50.0,0
89545,200,200,200,200,10000.0,2
89546,250,200,200,200,-50.0,1
89547,200,200,200,200,10000.0,3
89548,200,250,200,200,-50.0,0
89549,200,200,200,200,10000.0,2
89550,250,200,200,200,-50.0,1
89551,200,200,200,200,10000.0,3
89552,150,200,200,200,-50.0,3
89553,200,200,200,200,10000.0,1
89554,250,200,200,200,-50.0,1
89555,200,200,200,200,10000.0,3
89556,250,200,200,200,-50.0,1
89557,200,200,200,200,10000.0,3
89558,200,250,200,200,-50.0,0
89559,200,200,200,200,10000.0,2
89560,200,250,200,200,-50.0,0
89561,200,200,200,200,10000.0,2
89562,250,200,200,200,-50.0,1
89563,200,200,200,200,10000.0,3
89564,250,200,200,200,-50.0,1
89565,200,200,200,200,10000.0,3
89566,200,250,200,200,-50.0,0
89567,200,200,200,200,10000.0,2
89568,150,200,200,200,-50.0,3
89569,200,200,200,200,10000.0,1
89570,250,200,200,200,-50.0,1
89571,200,200,200,200,10000.0,3
89572,250,200,200,200,-50.0,1
89573,200,200,200,200,10000.0,3
89574,200,250,200,200,-50.0,0
89575,200,200,200,200,10000.0,2
89576,200,250,200,200,-50.0,0
89577,200,200,200,200,10000.0,2
89578,200,250,200,200,-50.0,0
89579,200,200,200,200,10000.0,2
89580,250,200,200,200,-50.0,1
89581,200,200,200,200,10000.0,3
89582,250,200,200,200,-50.0,1
89583,200,200,200,200,10000.0,3
89584,250,200,200,200,-50.0,1
89585,200,200,200,200,10000.0,3
89586,200,250,200,200,-50.0,0
89587,200,200,200,200,10000.0,2
89588,200,250,200,200,-50.0,0
89589,200,200,200,200,10000.0,2
89590,250,200,200,200,-50.0,1
89591,200,200,200,200,10000.0,3
89592,200,250,200,200,-50.0,0
89593,200,200,200,200,10000.0,2
89594,250,200,200,200,-50.0,1
89595,200,200,200,200,10000.0,3
89596,250,200,200,200,-50.0,1
89597,200,200,200,200,10000.0,3
89598,250,200,200,200,-50.0,1
89599,200,200,200,200,10000.0,3
89600,250,200,200,200,-50.0,1
